iter	Logloss
1513	0.2009671054
1514	0.2009571515
1515	0.2009414755
1516	0.2009158156
1517	0.2009075617
1518	0.2008794698
1519	0.2008662296
1520	0.2008547955
1521	0.2008474171
1522	0.2008213263
1523	0.2008003117
1524	0.2007878909
1525	0.2007801878
1526	0.2007582514
1527	0.2007301858
1528	0.2007236818
1529	0.20070748
1530	0.200700239
1531	0.2006809482
1532	0.2006711416
1533	0.2006548561
1534	0.2006448622
1535	0.2006365483
1536	0.2006276386
1537	0.2006100915
1538	0.2005926631
1539	0.2005838995
1540	0.2005447233
1541	0.2005384404
1542	0.2005287488
1543	0.2005196579
1544	0.2005001947
1545	0.2004930762
1546	0.2004825677
1547	0.2004600842
1548	0.2004482929
1549	0.2004377244
1550	0.2004128389
1551	0.2004016534
1552	0.2003763233
1553	0.2003559869
1554	0.2003384523
1555	0.2003199734
1556	0.20030081
1557	0.2002863269
1558	0.2002506743
1559	0.2002410451
1560	0.2002259275
1561	0.2002167767
1562	0.2002084553
1563	0.2001970063
1564	0.200184789
1565	0.2001433832
1566	0.2001339413
1567	0.2001210733
1568	0.2001157035
1569	0.2001064316
1570	0.2000818246
1571	0.2000646398
1572	0.2000371075
1573	0.2000296317
1574	0.200022743
1575	0.1999960589
1576	0.199991772
1577	0.1999879449
1578	0.1999724812
1579	0.1999597193
1580	0.199946258
1581	0.1999189231
1582	0.1999063186
1583	0.199886297
1584	0.1998698891
1585	0.1998620911
1586	0.1998337619
1587	0.1998217008
1588	0.1998098982
1589	0.1998021813
1590	0.1997669547
1591	0.1997309474
1592	0.1997214769
1593	0.1997043207
1594	0.1996906408
1595	0.1996786583
1596	0.1996671056
1597	0.1996246605
1598	0.1996018523
1599	0.1995906992
1600	0.1995753555
1601	0.1995677298
1602	0.1995450303
1603	0.1995368001
1604	0.199510066
1605	0.1994837391
1606	0.1994581678
1607	0.1994518937
1608	0.1994395053
1609	0.1994238343
1610	0.1994134719
1611	0.199405148
1612	0.1993942086
1613	0.199371248
1614	0.1993635549
1615	0.1993571471
1616	0.1993407504
1617	0.1993058123
1618	0.1992911531
1619	0.1992731026
1620	0.19926304
1621	0.1992535944
1622	0.1992252677
1623	0.1992156423
1624	0.1992103387
1625	0.199205471
1626	0.1991877103
1627	0.199175809
1628	0.1991642313
1629	0.1991479795
1630	0.1991370363
1631	0.1991318264
1632	0.1991124818
1633	0.1991012338
1634	0.1990949747
1635	0.1990818868
1636	0.1990675224
1637	0.1990563531
1638	0.1990450976
1639	0.1990382901
1640	0.1990285348
1641	0.1990167372
1642	0.1990025588
1643	0.1989919079
1644	0.1989780756
1645	0.1989699103
1646	0.1989638198
1647	0.1989521821
1648	0.1989177824
1649	0.1988884502
1650	0.1988816901
1651	0.1988703847
1652	0.1988534984
1653	0.1987873607
1654	0.198766942
1655	0.1987558738
1656	0.19874232
1657	0.198731202
1658	0.1987110218
1659	0.1987058743
1660	0.1986852382
1661	0.1986792889
1662	0.1986704753
1663	0.1986578046
1664	0.1986330079
1665	0.1986202822
1666	0.1986147038
1667	0.1985718041
1668	0.1985652239
1669	0.1985444055
1670	0.1985299935
1671	0.1985154967
1672	0.1985106528
1673	0.1984879644
1674	0.198474292
1675	0.1984372404
1676	0.1984136365
1677	0.1983940572
1678	0.198379358
1679	0.1983731613
1680	0.1983644739
1681	0.1983256562
1682	0.1983165441
1683	0.1983054061
1684	0.198290487
1685	0.198240124
1686	0.1982271348
1687	0.1981995963
1688	0.1981801993
1689	0.1981733131
1690	0.1981573074
1691	0.1981434063
1692	0.1981281713
1693	0.1981169558
1694	0.1981010524
1695	0.1980910198
1696	0.1980744145
1697	0.1980697305
1698	0.1980591195
1699	0.1980548701
1700	0.1980447601
1701	0.1980385933
1702	0.1980302432
1703	0.1980235481
1704	0.1980112097
1705	0.1979992435
1706	0.1979820211
1707	0.197978194
1708	0.1979646327
1709	0.1979583048
1710	0.1979437405
1711	0.1979205338
1712	0.1979151515
1713	0.1979063692
1714	0.197892733
1715	0.1978829539
1716	0.1978669395
1717	0.1978555703
1718	0.1978411609
1719	0.197833233
1720	0.1978077867
1721	0.1977969059
1722	0.1977940905
1723	0.1977818507
1724	0.1977701206
1725	0.1977589351
1726	0.1977463543
1727	0.1977358957
1728	0.1977253622
1729	0.1977200561
1730	0.1977047823
1731	0.1976928998
1732	0.1976846359
1733	0.19762804
1734	0.1976125551
1735	0.1976027048
1736	0.1975944297
1737	0.1975807547
1738	0.197561931
1739	0.1975427052
1740	0.1975243474
1741	0.1975149193
1742	0.1974992571
1743	0.1974746452
1744	0.1974666436
1745	0.1974353478
1746	0.1974231243
1747	0.1974142883
1748	0.1973999326
1749	0.1973713573
1750	0.1973589577
1751	0.1973401203
1752	0.1973245667
1753	0.1973201325
1754	0.1973065237
1755	0.1972968221
1756	0.1972776112
1757	0.1972568589
1758	0.1972483652
1759	0.1972406533
1760	0.197235617
1761	0.1972210565
1762	0.197212163
1763	0.1971990264
1764	0.1971878496
1765	0.1971789512
1766	0.1971612892
1767	0.1971551774
1768	0.1971499562
1769	0.1971422394
1770	0.1971290866
1771	0.1971203617
1772	0.1971093123
1773	0.1971032043
1774	0.1970919001
1775	0.1970784588
1776	0.197060146
1777	0.1970443988
1778	0.1970309974
1779	0.1970143833
1780	0.1969954672
1781	0.1969721444
1782	0.196943338
1783	0.1969230105
1784	0.1969133613
1785	0.1969034036
1786	0.1968958629
1787	0.1968717669
1788	0.1968530881
1789	0.1968287697
1790	0.1968187683
1791	0.19678757
1792	0.1967843161
1793	0.1967681105
1794	0.1967636276
1795	0.1967442243
1796	0.1967342691
1797	0.1967070754
1798	0.19669572
1799	0.1966774759
1800	0.196663741
1801	0.1966313847
1802	0.1966237478
1803	0.1966189326
1804	0.1966004512
1805	0.1965887648
1806	0.1965781314
1807	0.1965587094
1808	0.196553773
1809	0.1965408225
1810	0.196531342
1811	0.1965112605
1812	0.1964865786
1813	0.1964732522
1814	0.196470759
1815	0.1964590713
1816	0.1964478758
1817	0.1964032586
1818	0.1963901357
1819	0.1963842838
1820	0.1963756089
1821	0.1963689738
1822	0.1963467451
1823	0.1963264113
1824	0.1963153907
1825	0.1963118183
1826	0.196299676
1827	0.1962714517
1828	0.1962493067
1829	0.1962245749
1830	0.1962109749
1831	0.1961984154
1832	0.1961871436
1833	0.1961381009
1834	0.196115254
1835	0.196108434
1836	0.196096113
1837	0.1960745076
1838	0.196063116
1839	0.1960495497
1840	0.1960393735
1841	0.1960274322
1842	0.1960211443
1843	0.1959912301
1844	0.1959770742
1845	0.1959632431
1846	0.195946107
1847	0.1959340383
1848	0.1959081911
1849	0.1958988255
1850	0.1958620013
1851	0.1958567476
1852	0.195844057
1853	0.1958204543
1854	0.1958132334
1855	0.1958013433
1856	0.1957961584
1857	0.1957870463
1858	0.1957797267
1859	0.1957775671
1860	0.195759218
1861	0.1957563551
1862	0.1957482436
1863	0.1957399335
1864	0.1957243387
1865	0.1957117879
1866	0.1957014592
1867	0.1956921048
1868	0.1956801749
1869	0.1956673705
1870	0.1956599497
1871	0.1956298606
1872	0.1956230443
1873	0.1956131978
1874	0.1956048352
1875	0.1955904171
1876	0.1955692526
1877	0.1955552554
1878	0.1955318438
1879	0.195516018
1880	0.1955018521
1881	0.1954810374
1882	0.1954746758
1883	0.195466337
1884	0.195456483
1885	0.1954418162
1886	0.195419349
1887	0.1954054754
1888	0.1953881432
1889	0.1953844846
1890	0.1953757148
1891	0.1953620836
1892	0.1953505945
1893	0.1953323816
1894	0.1953246648
1895	0.1952801812
1896	0.1952711804
1897	0.1952551334
1898	0.1952489842
1899	0.1952355316
1900	0.1952192785
1901	0.1952017077
1902	0.1951857132
1903	0.1951828727
1904	0.1951627513
1905	0.1951351266
1906	0.1951158907
1907	0.1951015975
1908	0.1950906105
1909	0.1950892578
1910	0.1950799521
1911	0.1950683269
1912	0.1950612146
1913	0.1950532155
1914	0.1950402313
1915	0.1950244816
1916	0.195020161
1917	0.1950075103
1918	0.1950004955
1919	0.1949687538
1920	0.1949591846
1921	0.1949483938
1922	0.1949302221
1923	0.1949093162
1924	0.1948920589
1925	0.1948835189
1926	0.1948741333
1927	0.1948557481
1928	0.1948475366
1929	0.1948432673
1930	0.1948181507
1931	0.1948077496
1932	0.1947531772
1933	0.1947410124
1934	0.1947371565
1935	0.1947212107
1936	0.1947083002
1937	0.1946967287
1938	0.1946832298
1939	0.1946781798
1940	0.1946667607
1941	0.1946395794
1942	0.1946239896
1943	0.1946152136
1944	0.1945985958
1945	0.1945750443
1946	0.1945694809
1947	0.1945576583
1948	0.194541835
1949	0.1945282762
1950	0.1945228964
1951	0.1945101782
1952	0.1945010349
1953	0.194470039
1954	0.1944577093
1955	0.1944311051
1956	0.1944141538
1957	0.1943969302
1958	0.1943942547
1959	0.1943706358
1960	0.1943569483
1961	0.194350207
1962	0.19434276
1963	0.1943309711
1964	0.1943278759
1965	0.194294789
1966	0.1942765324
1967	0.1942715561
1968	0.194246151
1969	0.1942346419
1970	0.1942275134
1971	0.1942210469
1972	0.1942005083
1973	0.1941927527
1974	0.1941827638
1975	0.1941663346
1976	0.1941591424
1977	0.1941444569
1978	0.1941343594
1979	0.1941161777
1980	0.1940887766
1981	0.1940385285
1982	0.1940247549
1983	0.1940167483
1984	0.1940036504
1985	0.1939898718
1986	0.1939748428
1987	0.1939589682
1988	0.1939389155
1989	0.1939240064
1990	0.1938929217
1991	0.1938694802
1992	0.1938647012
1993	0.193858838
1994	0.1938511837
1995	0.1938375299
1996	0.1938287551
1997	0.193808891
1998	0.1937832011
1999	0.1937759202
2000	0.1937589214
2001	0.1937508361
2002	0.1937386788
2003	0.1937192918
2004	0.1937006867
2005	0.193688061
2006	0.1936740888
2007	0.1936503337
2008	0.1936409931
2009	0.1936220832
2010	0.1936140054
2011	0.1936032546
2012	0.1935847207
2013	0.1935789212
2014	0.1935729818
2015	0.1935546753
2016	0.1935361801
2017	0.1935167119
2018	0.1934907747
2019	0.1934672545
2020	0.1934381446
2021	0.1934243535
2022	0.1934014916
2023	0.1933867686
2024	0.1933760977
2025	0.1933479072
2026	0.1933393947
2027	0.1933303301
2028	0.1933071196
2029	0.19329469
2030	0.1932802331
2031	0.1932670816
2032	0.1932564769
2033	0.193247707
2034	0.1932430217
2035	0.1932213152
2036	0.1932115786
2037	0.1932074579
2038	0.1931983458
2039	0.1931910911
2040	0.1931727371
2041	0.1931346838
2042	0.1931181947
2043	0.1931118006
2044	0.1931028035
2045	0.1930843258
2046	0.1930674357
2047	0.1930606807
2048	0.1930482886
2049	0.193027981
2050	0.1930075585
2051	0.1929912705
2052	0.1929816051
2053	0.1929677203
2054	0.1929385005
2055	0.1929268665
2056	0.1929080703
2057	0.1928996453
2058	0.1928949737
2059	0.1928708777
2060	0.1928539688
2061	0.1928402589
2062	0.1928285563
2063	0.1928071158
2064	0.1927947923
2065	0.1927592172
2066	0.1927495668
2067	0.1927382613
2068	0.1927347851
2069	0.19272138
2070	0.1927116659
2071	0.1926971578
2072	0.1926904315
2073	0.1926536697
2074	0.1926346974
2075	0.1926230535
2076	0.1926077335
2077	0.1925954825
2078	0.1925750338
2079	0.1925596376
2080	0.1925468257
2081	0.1925426663
2082	0.1925316082
2083	0.1925254877
2084	0.1925178833
2085	0.1925079468
2086	0.1924991583
2087	0.1924906782
2088	0.192477473
2089	0.1924644163
2090	0.1924447033
2091	0.1924330668
2092	0.1924187723
2093	0.1924085311
2094	0.1923922893
2095	0.1923760475
2096	0.1923671003
2097	0.1923468702
2098	0.1923449503
2099	0.1923318512
2100	0.1923163326
2101	0.1923038205
2102	0.1922826448
2103	0.192256253
2104	0.192240607
2105	0.1922323668
2106	0.1922235033
2107	0.1922073015
2108	0.1921934916
2109	0.1921830867
2110	0.1921773734
2111	0.1921682389
2112	0.1921555195
2113	0.1921389667
2114	0.1921266495
2115	0.1921193761
2116	0.1920964866
2117	0.192085787
2118	0.1920809605
2119	0.1920731625
2120	0.1920656605
2121	0.1920484369
2122	0.1920355526
2123	0.1920244021
2124	0.1920190148
2125	0.1920013678
2126	0.1919911765
2127	0.1919831162
2128	0.1919647109
2129	0.1919564283
2130	0.1919451078
2131	0.1919357035
2132	0.1919310557
2133	0.1919251513
2134	0.1919124431
2135	0.19190643
2136	0.1918974091
2137	0.1918868756
2138	0.1918695509
2139	0.1918580143
2140	0.1918504811
2141	0.1918313926
2142	0.1918154394
2143	0.1918070643
2144	0.1917846595
2145	0.1917765829
2146	0.1917660332
2147	0.1917532063
2148	0.1917453883
2149	0.191736305
2150	0.1917289616
2151	0.1917157539
2152	0.1917112534
2153	0.191678796
2154	0.1916742681
2155	0.1916650274
2156	0.1916502807
2157	0.1916200754
2158	0.1916021798
2159	0.1915967963
2160	0.1915940882
2161	0.1915758391
2162	0.1915676164
2163	0.191561471
2164	0.1915266028
2165	0.1915165302
2166	0.1915054559
2167	0.1914996963
2168	0.1914809176
2169	0.1914758326
2170	0.1914667206
2171	0.1914590087
2172	0.1914509197
2173	0.1914397317
2174	0.191426359
2175	0.1914153571
2176	0.1914015072
2177	0.1913835467
2178	0.1913748431
2179	0.1913551925
2180	0.1913478616
2181	0.1913278701
2182	0.191304807
2183	0.1912812531
2184	0.1912658457
2185	0.1912410988
2186	0.1912309813
2187	0.191204457
2188	0.1911814552
2189	0.1911501557
2190	0.1911458151
2191	0.1911402367
2192	0.1911310834
2193	0.1911222349
2194	0.1911170512
2195	0.1911038197
2196	0.1910885946
2197	0.1910693912
2198	0.1910609075
2199	0.1910510585
2200	0.1910416766
2201	0.1910319475
2202	0.191000016
2203	0.1909511206
2204	0.1909487536
2205	0.1909360567
2206	0.19092646
2207	0.1909114373
2208	0.1908992025
2209	0.1908817878
2210	0.1908609032
2211	0.1908495178
2212	0.190835568
2213	0.1908238342
2214	0.1908124213
2215	0.190798474
2216	0.1907904924
2217	0.1907772284
2218	0.1907578801
2219	0.1907495925
2220	0.1907328485
2221	0.1907216193
2222	0.1907039035
2223	0.1906951162
2224	0.1906898988
2225	0.1906821882
2226	0.1906714799
2227	0.1906616671
2228	0.1906544011
2229	0.1906404452
2230	0.190637551
2231	0.1906287925
2232	0.1906149876
2233	0.1906006369
2234	0.190588567
2235	0.1905835257
2236	0.1905723552
2237	0.1905636129
2238	0.1905511458
2239	0.1905411544
2240	0.1905318749
2241	0.1905310343
2242	0.1905198912
2243	0.1905090567
2244	0.1904931359
2245	0.1904736652
2246	0.1904594844
2247	0.1904440007
2248	0.1904251721
2249	0.1904127312
2250	0.1904004003
2251	0.1903812956
2252	0.1903695205
2253	0.1903584373
2254	0.1903404843
2255	0.1903202417
2256	0.1903074561
2257	0.1903015179
2258	0.1902954961
2259	0.1902842256
2260	0.1902733061
2261	0.1902608878
2262	0.1902515884
2263	0.1902400531
2264	0.1902301641
2265	0.1902114179
2266	0.1902042431
2267	0.190187764
2268	0.1901734008
2269	0.190162555
2270	0.1901488176
2271	0.1901267526
2272	0.1901172783
2273	0.1901058467
2274	0.1900942365
2275	0.190088442
2276	0.190073398
2277	0.1900540485
2278	0.1900408457
2279	0.1900323869
2280	0.1900208054
2281	0.1900089079
2282	0.1899963072
2283	0.1899895846
2284	0.1899787713
2285	0.18995675
2286	0.1899463501
2287	0.1899341816
2288	0.1899249109
2289	0.1899187229
2290	0.1899100405
2291	0.1898945132
2292	0.1898813341
2293	0.1898589781
2294	0.1898522642
2295	0.1898407002
2296	0.1898308962
2297	0.1898198568
2298	0.1898132679
2299	0.1898007171
2300	0.1897949863
2301	0.1897894879
2302	0.1897775841
2303	0.1897671917
2304	0.1897522015
2305	0.189730801
2306	0.189720546
2307	0.1897029327
2308	0.1896932473
2309	0.1896842177
2310	0.1896747809
2311	0.1896547818
2312	0.1896480843
2313	0.1896398003
2314	0.189629388
2315	0.1896172682
2316	0.1896068346
2317	0.1896010026
2318	0.1895897309
2319	0.189578669
2320	0.1895729082
2321	0.1895603475
2322	0.1895297674
2323	0.1895213499
2324	0.1895101081
2325	0.1894951916
2326	0.1894832466
2327	0.1894659531
2328	0.1894593542
2329	0.1894478464
2330	0.1894373254
2331	0.1894270029
2332	0.1894067079
2333	0.1893850987
2334	0.189370487
2335	0.1893635233
2336	0.1893473477
2337	0.1893296395
2338	0.1893283204
2339	0.1893160195
2340	0.1893040333
2341	0.1892971821
2342	0.1892868709
2343	0.1892767084
2344	0.1892552766
2345	0.1892379868
2346	0.1892153984
2347	0.1892087121
2348	0.1892033235
2349	0.1891928237
2350	0.1891840764
2351	0.189178488
2352	0.1891700842
2353	0.1891621338
2354	0.1891514929
2355	0.1891430203
2356	0.1891298675
2357	0.1891208679
2358	0.1891090353
2359	0.1890864744
2360	0.1890766928
2361	0.1890643694
2362	0.1890638173
2363	0.1890526268
2364	0.1890394502
2365	0.1890243788
2366	0.1890176362
2367	0.1890060909
2368	0.189001252
2369	0.1889904087
2370	0.1889836287
2371	0.188968621
2372	0.1889534609
2373	0.1889468033
2374	0.1889396585
2375	0.1889277023
2376	0.1889223025
2377	0.1889133291
2378	0.1889055086
2379	0.1888781649
2380	0.1888627
2381	0.1888543212
2382	0.188846487
2383	0.1888317665
2384	0.1888157758
2385	0.1888069947
2386	0.1887919895
2387	0.1887840041
2388	0.188776687
2389	0.1887597882
2390	0.1887472037
2391	0.1887364041
2392	0.1887269498
2393	0.1887074666
2394	0.1887020443
2395	0.1886899869
2396	0.1886830495
2397	0.188667456
2398	0.1886483413
2399	0.1886302333
2400	0.188624901
2401	0.1886200496
2402	0.1886093412
2403	0.1885800327
2404	0.1885656833
2405	0.1885521757
2406	0.1885423129
2407	0.1885267419
2408	0.188512345
2409	0.1884988674
2410	0.1884836723
2411	0.1884746814
2412	0.1884668971
2413	0.1884549246
2414	0.1884426174
2415	0.1884246456
2416	0.1884050575
2417	0.1883886783
2418	0.1883792802
2419	0.1883720455
2420	0.1883534992
2421	0.1883333827
2422	0.1883235124
2423	0.1883121983
2424	0.1883027277
2425	0.1882831284
2426	0.1882790551
2427	0.1882781133
2428	0.1882685591
2429	0.1882439209
2430	0.1882283149
2431	0.1882201996
2432	0.1882078587
2433	0.1881971278
2434	0.1881876523
2435	0.1881755686
2436	0.1881663055
2437	0.188155336
2438	0.1881354669
2439	0.1881260813
2440	0.1881118292
2441	0.1881026797
2442	0.1880874496
2443	0.1880692555
2444	0.1880590642
2445	0.1880451607
2446	0.1880351943
2447	0.188032796
2448	0.1880265456
2449	0.188018203
2450	0.1880104737
2451	0.1879992969
2452	0.1879890594
2453	0.1879692465
2454	0.1879538628
2455	0.1879461397
2456	0.1879324198
2457	0.1879224821
2458	0.1879168425
2459	0.1879085473
2460	0.1878977165
2461	0.1878905718
2462	0.1878691825
2463	0.1878625761
2464	0.187855986
2465	0.187846784
2466	0.1878398566
2467	0.1878256757
2468	0.1878129014
2469	0.1878021355
2470	0.1877852529
2471	0.1877749043
2472	0.1877433999
2473	0.1877335759
2474	0.1877215172
2475	0.1877108713
2476	0.1877002129
2477	0.1876879769
2478	0.1876839061
2479	0.1876770936
2480	0.1876597888
2481	0.1876488731
2482	0.1876313323
2483	0.1876148669
2484	0.1876028145
2485	0.1875842106
2486	0.1875592077
2487	0.1875519818
2488	0.1875325099
2489	0.1875190023
2490	0.187514623
2491	0.1875037635
2492	0.1874873143
2493	0.1874730635
2494	0.1874516917
2495	0.187433354
2496	0.1874207482
2497	0.1874044065
2498	0.1873969157
2499	0.187379526
2500	0.187371658
2501	0.1873626547
2502	0.1873482915
2503	0.1873430578
2504	0.1873348114
2505	0.187319976
2506	0.1873096986
2507	0.1873003329
2508	0.1872912146
2509	0.1872825085
2510	0.1872753438
2511	0.1872661893
2512	0.1872571784
2513	0.1872235406
2514	0.1872153679
2515	0.1872073138
2516	0.1871820411
2517	0.1871735274
2518	0.1871653996
2519	0.1871551921
2520	0.187148502
2521	0.1871353192
2522	0.1871275499
2523	0.1871108859
2524	0.1870991433
2525	0.1870884037
2526	0.1870722892
2527	0.1870545698
2528	0.1870452116
2529	0.1870320276
2530	0.1870203174
2531	0.1870127992
2532	0.1870055745
2533	0.1869988207
2534	0.1869945101
2535	0.1869913962
2536	0.1869680908
2537	0.1869576872
2538	0.1869464105
2539	0.1869393669
2540	0.1869155694
2541	0.1869086382
2542	0.1868992114
2543	0.1868833331
2544	0.1868536012
2545	0.1868468324
2546	0.1868363701
2547	0.1868243377
2548	0.1868096622
2549	0.1868029084
2550	0.1867949917
2551	0.1867822099
2552	0.186771529
2553	0.1867632213
2554	0.1867461339
2555	0.1867318556
2556	0.1867215669
2557	0.1867129495
2558	0.1866917938
2559	0.1866849151
2560	0.1866770097
2561	0.186654816
2562	0.1866425362
2563	0.1866338389
2564	0.1866216891
2565	0.1866139198
2566	0.1866068112
2567	0.1865995241
2568	0.1865882586
2569	0.1865777888
2570	0.1865709638
2571	0.1865570003
2572	0.1865497469
2573	0.1865437776
2574	0.1865366366
2575	0.186521073
2576	0.1865102697
2577	0.186504013
2578	0.1864967309
2579	0.1864752454
2580	0.1864683205
2581	0.1864646207
2582	0.1864433451
2583	0.1864211289
2584	0.1863975013
2585	0.18638734
2586	0.1863755212
2587	0.1863688286
2588	0.1863539208
2589	0.186346891
2590	0.1863344663
2591	0.1863168793
2592	0.1863113208
2593	0.1862951815
2594	0.1862860544
2595	0.1862768762
2596	0.1862693979
2597	0.1862597687
2598	0.1862518708
2599	0.1862449459
2600	0.1862320254
2601	0.1862228396
2602	0.1862117028
2603	0.1862018962
2604	0.1861863214
2605	0.1861729325
2606	0.1861648172
2607	0.1861547671
2608	0.1861321038
2609	0.1861234451
2610	0.1861093817
2611	0.1861059755
2612	0.1860822841
2613	0.1860749408
2614	0.1860662384
2615	0.1860551266
2616	0.1860343019
2617	0.186025
2618	0.186007659
2619	0.186003898
2620	0.1859877261
2621	0.1859804202
2622	0.1859634639
2623	0.1859437796
2624	0.185934454
2625	0.1859159426
2626	0.1858857235
2627	0.1858560791
2628	0.1858439642
2629	0.1858323852
2630	0.1858165356
2631	0.1858123387
2632	0.1857935912
2633	0.1857830852
2634	0.1857738195
2635	0.1857678551
2636	0.1857607079
2637	0.1857492188
2638	0.1857409599
2639	0.185728238
2640	0.1857180392
2641	0.1857067051
2642	0.1856864637
2643	0.1856801933
2644	0.1856686868
2645	0.185658859
2646	0.1856512021
2647	0.1856325171
2648	0.1856255947
2649	0.1856173407
2650	0.1855955205
2651	0.185577505
2652	0.1855613394
2653	0.1855386898
2654	0.1855336385
2655	0.18552814
2656	0.185515588
2657	0.1855056403
2658	0.1854960136
2659	0.1854751877
2660	0.185467266
2661	0.1854534999
2662	0.1854416611
2663	0.1854340754
2664	0.1854227874
2665	0.1854141875
2666	0.1853935014
2667	0.1853833389
2668	0.1853772546
2669	0.1853706607
2670	0.185363521
2671	0.1853522393
2672	0.1853476314
2673	0.1853408926
2674	0.1853317418
2675	0.1853231069
2676	0.1853114242
2677	0.1852997166
2678	0.1852869197
2679	0.1852748324
2680	0.1852459861
2681	0.1852354201
2682	0.1852280505
2683	0.1852217002
2684	0.1852102711
2685	0.1851921694
2686	0.1851867021
2687	0.1851759088
2688	0.1851534878
2689	0.1851429305
2690	0.1851352824
2691	0.1851299076
2692	0.185119223
2693	0.1851127964
2694	0.1851061913
2695	0.1850968944
2696	0.1850809711
2697	0.1850641634
2698	0.185055827
2699	0.1850482788
2700	0.1850278351
2701	0.1850173903
2702	0.1850032044
2703	0.1849800265
2704	0.1849680041
2705	0.1849396999
2706	0.1849305378
2707	0.1849102715
2708	0.1848997842
2709	0.1848928418
2710	0.1848793642
2711	0.184867664
2712	0.1848598061
2713	0.1848375899
2714	0.1848286439
2715	0.1848125658
2716	0.1848003298
2717	0.1847882886
2718	0.1847746136
2719	0.1847663647
2720	0.1847517429
2721	0.1847295642
2722	0.1847192069
2723	0.1847044315
2724	0.1846971168
2725	0.1846770616
2726	0.1846671788
2727	0.1846558809
2728	0.1846466252
2729	0.1846383638
2730	0.1846230138
2731	0.1846156879
2732	0.1845964071
2733	0.1845764155
2734	0.1845538683
2735	0.1845451335
2736	0.1845364012
2737	0.1845299996
2738	0.1845105552
2739	0.1845023524
2740	0.18449372
2741	0.1844827381
2742	0.1844715663
2743	0.1844447123
2744	0.1844346322
2745	0.1844281719
2746	0.1844217517
2747	0.184411393
2748	0.1843958832
2749	0.1843899762
2750	0.1843687693
2751	0.1843584294
2752	0.1843518805
2753	0.1843397419
2754	0.1843318689
2755	0.1843097389
2756	0.1843024331
2757	0.1842940517
2758	0.1842743075
2759	0.1842580169
2760	0.184244638
2761	0.1842200948
2762	0.1842105905
2763	0.1842011213
2764	0.1841921666
2765	0.1841838152
2766	0.1841734753
2767	0.1841624771
2768	0.184143571
2769	0.1841315374
2770	0.1841214348
2771	0.1841053654
2772	0.1840963208
2773	0.1840779268
2774	0.1840703886
2775	0.1840650675
2776	0.1840388467
2777	0.1840256115
2778	0.1840183231
2779	0.1840108123
2780	0.1840026958
2781	0.1839937011
2782	0.1839852299
2783	0.1839772695
2784	0.1839569694
2785	0.1839499958
2786	0.1839464733
2787	0.1839393473
2788	0.1839306675
2789	0.1839186001
2790	0.1839118038
2791	0.1839024145
2792	0.1838925804
2793	0.1838744688
2794	0.1838672978
2795	0.1838602942
2796	0.1838365841
2797	0.183827532
2798	0.1838063188
2799	0.1837978738
2800	0.1837894025
2801	0.1837681619
2802	0.1837617528
2803	0.1837427418
2804	0.1837256006
2805	0.1837107515
2806	0.1837057427
2807	0.1836994723
2808	0.1836881731
2809	0.183669312
2810	0.1836552698
2811	0.18364823
2812	0.183640347
2813	0.1836225364
2814	0.183618588
2815	0.1836083917
2816	0.1836005637
2817	0.1835908122
2818	0.1835825183
2819	0.1835722808
2820	0.1835657231
2821	0.1835541691
2822	0.1835368968
2823	0.1835246982
2824	0.183513469
2825	0.1835056922
2826	0.1834782424
2827	0.1834716909
2828	0.1834613935
2829	0.1834548008
2830	0.1834467905
2831	0.1834373824
2832	0.1834180229
2833	0.1834106345
2834	0.183392654
2835	0.1833823178
2836	0.183363764
2837	0.1833574711
2838	0.1833479356
2839	0.1833287097
2840	0.1833196526
2841	0.1833071131
2842	0.1832816481
2843	0.1832563904
2844	0.1832462466
2845	0.1832314974
2846	0.1832247199
2847	0.1832178724
2848	0.1832093087
2849	0.1831886889
2850	0.1831790622
2851	0.1831646278
2852	0.1831574943
2853	0.1831368907
2854	0.1831190713
2855	0.1831081618
2856	0.1830903536
2857	0.1830802785
2858	0.1830740543
2859	0.1830625166
2860	0.1830535531
2861	0.1830400855
2862	0.1830371377
2863	0.1830299955
2864	0.1830189448
2865	0.1830083551
2866	0.1829998938
2867	0.1829910953
2868	0.1829777701
2869	0.1829678711
2870	0.1829564782
2871	0.1829484129
2872	0.1829363268
2873	0.1829214202
2874	0.1828925502
2875	0.1828746596
2876	0.1828573136
2877	0.1828471785
2878	0.1828357944
2879	0.1828264388
2880	0.1828198261
2881	0.1828096636
2882	0.1828010686
2883	0.1827943923
2884	0.182778093
2885	0.1827696517
2886	0.1827567924
2887	0.182734861
2888	0.182725443
2889	0.1827196397
2890	0.1827125424
2891	0.1826980618
2892	0.1826900852
2893	0.1826695265
2894	0.1826619434
2895	0.182642369
2896	0.1826311073
2897	0.1826227672
2898	0.1826141023
2899	0.1825987473
2900	0.1825897926
2901	0.1825822831
2902	0.1825752033
2903	0.1825610175
2904	0.1825442386
2905	0.1825334965
2906	0.1825273785
2907	0.18251504
2908	0.1825070734
2909	0.1824974155
2910	0.1824776175
2911	0.1824682432
2912	0.1824486276
2913	0.1824421548
2914	0.1824287997
2915	0.1824215175
2916	0.182401857
2917	0.1823828284
2918	0.1823630068
2919	0.182351454
2920	0.1823358892
2921	0.1823282123
2922	0.182321877
2923	0.1823123465
2924	0.1822882055
2925	0.1822758196
2926	0.1822683588
